Method,quantity,LB_days,FH_hours,N_params,n_hidden,seed,RMSE,nRMSE,nMBE,nMAE,R2,NICE1,NICE2,NICE3,NICE_Sigma
ELM_elastic_net,GHI,1.0,1.0,2700,50.0,3.0,80.76744834026552,0.5630612993366477,0.04109503069467573,0.2969692009813117,0.8743427018842581,0.8263293213035312,0.861861018364337,0.8705978034420018,0.8529293810366233
ELM_elastic_net,GHI,1.0,1.0,2700,50.0,4.0,77.29774946048141,0.5388726788007161,0.0317907540122289,0.28185288730878344,0.8849070581132084,0.7842675412389458,0.8248362234574821,0.8426920301178545,0.8172652649380941
ELM_elastic_net,GHI,1.0,1.0,5400,100.0,0.0,72.01846866284471,0.5020687588234842,0.014253822689279747,0.2520362175710121,0.9000914266491861,0.7013014006879106,0.7685015686183975,0.8110643203278557,0.7602890965447213
ELM_elastic_net,GHI,1.0,1.0,5400,100.0,1.0,72.80287479934773,0.5075371591196819,0.026165853829089116,0.2550504669711502,0.8979032189253499,0.7096886767179674,0.7768718846988263,0.8142861808624802,0.7669489140930913
ELM_elastic_net,GHI,1.0,1.0,5400,100.0,2.0,73.03363098876794,0.5091458502757715,0.013866044161118835,0.25635565104633423,0.8972549807537494,0.7133204064308777,0.7793342599316021,0.8184140780113291,0.770356248124603
ELM_elastic_net,GHI,1.0,1.0,5400,100.0,3.0,73.82388495598339,0.5146550180745572,0.018694688503772157,0.2592377943797931,0.8950194643815815,0.7213400917610963,0.7877669776037193,0.8294931303476234,0.7795333999041464
ELM_elastic_net,GHI,1.0,1.0,5400,100.0,4.0,71.59206291028832,0.4990961184589213,0.011660292121921536,0.24760127160779224,0.9012709983285299,0.6889609765776141,0.76395143730081,0.8098800432191277,0.7542641523658506
ELM_elastic_net,GHI,1.0,1.0,13500,250.0,0.0,68.4809203030141,0.47740713317002853,0.00957016756054478,0.23123909168940177,0.9096653911578303,0.6434325211609168,0.730752758985684,0.7882497121833546,0.7208116641099851
ELM_elastic_net,GHI,1.0,1.0,13500,250.0,1.0,68.73862301431812,0.4792036790118399,0.014363418222322996,0.23230149122309957,0.9089842298831055,0.6463886926518754,0.7335026777433503,0.7896381158572828,0.723176495417503
ELM_elastic_net,GHI,1.0,1.0,13500,250.0,2.0,69.89205537677074,0.4872447046731116,0.011218492332155805,0.2375246958867349,0.9059041181360761,0.6609224798273434,0.7458108341967986,0.8032377619504445,0.7366570253248622
