Method,quantity,LB_days,FH_hours,N_params,n_hidden,seed,RMSE,nRMSE,nMBE,nMAE,R2,NICE1,NICE2,NICE3,NICE_Sigma
ELM_huber,humidity,1.0,1.0,15000,100.0,4.0,6.301175280547679,0.08856482124793175,-0.003045573872838336,0.06601383981865225,0.7653415362253672,1.3572315445255971,1.2436539346558904,1.1571941211670667,1.2526932001161846
ELM_huber,humidity,1.0,1.0,37500,250.0,0.0,5.901973180211835,0.08295392152146516,-0.002930507551022044,0.06137805297337519,0.7941326068192225,1.2619206800554914,1.1648639882250689,1.0900744465972307,1.1722863716259304
ELM_huber,humidity,1.0,1.0,37500,250.0,1.0,5.918708450741565,0.0831891405364919,-0.0021023639077276525,0.06156609388790837,0.7929634618648573,1.265786764221584,1.1681670045855375,1.092711420590518,1.1755550631325467
ELM_huber,humidity,1.0,1.0,37500,250.0,2.0,5.961895383219146,0.08379614522765344,-0.00282286534890009,0.06203497499386379,0.7899310794186993,1.2754268674087788,1.1766907475557211,1.1003971426834807,1.1841715858826602
ELM_huber,humidity,1.0,1.0,37500,250.0,3.0,5.963144477509051,0.08381370160524679,-0.0026117625254471664,0.062173056142290885,0.7898430458790329,1.2782657886238513,1.1769372795055926,1.1016973855473216,1.1856334845589218
ELM_huber,humidity,1.0,1.0,37500,250.0,4.0,5.99593612771185,0.08427459763008856,-0.0014358719312840868,0.06251346711932315,0.787525362172591,1.2852645712639792,1.1834093205110963,1.1049175889135934,1.1911971602295564
ELM_huber,humidity,1.0,1.0,75000,500.0,0.0,5.770738027380561,0.08110937390384412,-0.002768671100165856,0.05984903361252896,0.8031860759298799,1.230484343153536,1.138962294189096,1.068479362687966,1.1459753333435325
ELM_huber,humidity,1.0,1.0,75000,500.0,1.0,5.755543005970803,0.08089580353084273,-0.002470975084349196,0.05956629332649311,0.8042211790617786,1.2246712585614226,1.1359632745900439,1.0686936902663935,1.1431094078059532
ELM_huber,humidity,1.0,1.0,75000,500.0,2.0,5.720622760000201,0.08040498948352244,-0.0025703659251551676,0.05910483896761684,0.8065896453569528,1.2151838478313965,1.1290711156884246,1.063200460671577,1.135818474730466
ELM_huber,humidity,1.0,1.0,75000,500.0,3.0,5.774845551981717,0.08116710633721984,-0.0030840195580395854,0.05989572591852089,0.8029057978299089,1.231444327768171,1.1397729904329688,1.0713295167774692,1.1475156116595364
